matched_products_per_image.csvIMAGE_ID,RAW_TEXT,BRAND_FAMILIES_FOUND,DIFFERENTIATORS_FOUND,FULL_PRODUCT_MATCHES,CONFIDENCE_SCORE
00P4H00001lkxIuUAI_Image_Response_a0Z4H00000axbUQUAY,3  CARTONS  SMOKING CAN  FOR ADD  USE ONJY  DAMAGE  CONTAINS  THE SPERM  ANCE  MENTHOL  IN CAPBULES  SPEC  ASSOCIATION  AND DECREASES  MARLBORO  FALTER OGARE A  FERTILITY  DOUBLE ICE  I  TAR 5 MG  WI  CARTONE  NICOTINE 04 MG  CARBON MONAXIDE 5MG    3  CARTONS  CARTONS  SMOKING  FOR ADULT  USE ONLY  MARTHORO  KILLS  CONTAINS  IN  DOUBLE ICE  1  GONPIE ICG  FOR OUTY FREE SALE OULY  BUR  0  PLEASE    S  TAR  LINE  K    CARBON  MARLBORO  DOLBIE ICE  600  AE 346  USD9611  WWWDUBAIDUTYFREECOM  CAN  THE  SPERM  AND  DECREASES  DOUBLE  ICE  FOR  ADULT  346,MARLBORO,MENTHOL,,3
00P4H00001lkrGcUAI_Image_Response_a0Z4H00000axbUMUAY,100  2  O  CARTON  OFFER  SMOKING  PARLIAMENT  SR  AQUA BLUE  KILLS  ARE  ORIGINAL RECESSED FILTER  P  ESTD 1931  FIFTH AVENUE NEW YORK  PARLIAMENT  AQUA BLUE  PARLIAMENT  AQUA BLUE  2  OFFER  2  CARTON  OFFER  PARLIAMENT  SMOKING  AQUA BLUE  KILLS  PARLIAMENT  ESTD  FIFTH  AVEN  AQUA BLUE  SP  PARLIAMENT  CARTO  OFF  AQUA BLUE  2  CARTON  OFFER  PARLIAMENT  SMOKING  KILLS  PARLIAMENT  AQUA BLUE  400S  AED 252  USD 7000  WWWDUBARDUTYFREECOM  AQUA  BLUE  ORIGINAL  FILTER  1931  AVENUE  NEW  YORK  AED  252  USD  7000,PARLIAMENT,"AQUA, BLUE, FILTER, ORIGINAL",,6
00PdP000004kgwPUAQ_Image_Response_a0Z4H00000axbUNUAY,MA  DOUBLE MIX  DOUBLE MIX  SR  SMOKING  SMOKING  SERIOUSLY HARMS  SERIOU  SERIOUSLY HARMS  YOU AND OTHERS  YOU AND OTHERS  YOU A  AROUND YOU  AROUND YOU  AROU  MURTHAND  MART  DOUBLE MIX  DOUBLE MIX  DOU  KG  SMOKING  SMOKING  SMOK  SERIOUSLY HARMS  SERIOUSLY HARMS  SERIOUSLY  YOU AND OTHERS  YOU AND OTHERS  YOU AND  AROU  VOL  MARLBORO  DOUBLE MIX  200S  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  DOUBLE  MIX  HARMS  YOU  AND  OTHERS  AROUND  DOUBLE  MIX  AED  132  USD  3667,MARLBORO,MIX,,3
00P4H00001mup78UAA_Image_Response_a0Z4H00000axbUNUAY,3  3  PROTECT  CHILDREN  DONT MAKE  MUNTHURO MA  THEM BREATHE  BELECTED  YOUR SMOKE  SELECTED PREMIUM  MARLBORO  PARLIAMENT  PLATINUM  RED  600S  AED 350  USD 97 22  PLATINUM  PLATINUM  WWWDUBARDUTYFREECOM    IN 19  PARLIAMENT  RIFTH AVENUE  OFFER  PLATINUM  P  2  SMOKING    2  PARLIAMENT  PA  KILLS  SMOKING  MENT  2  SERIOUSLY HARMS  YOU AND OFF  MARLBORO  PLATINUM  DONT  MAKE  THEM  BREATHE  YOUR  SMOKE  SELECTED  PREMIUM  AED  350  USD  AVENUE  HARMS,"MARLBORO, PARLIAMENT","PLATINUM, RED",,6
00P4H00001lkwyAUAQ_Image_Response_a0Z4H00000axbUJUAY,YOUR DOCTOR  OR YOUR  PARLIAMENT  PHARMACIST  AQUA BLUE  CAN HELP YOU  ORIGINAL RECESSED FILTER  STOP SMOKING  ESTD 1931  FIFTH AVENUE  NEW YORK  LOB  UA  CGU  DELB  P  ON  FER  SMOKING  PARLIAMENT  SERIOUSLY HARM  AQUA BLUE  YOU AND OTHERS  ORIGINAL RECESSED FILTER  AROUND YOU  ESTD 1931  FIFTH AVENUE  NEW YORK  P  CARTON  OFFER  SMOKING  PARLIAMENT  AQUA BLUE  KILLS  ORIGINAL RECESSED FILTER  ESTD 1931  IFTH AVENUE  PARLIAMENT  AQUA BLUE  400S  AED 252  USD 7000  IWWDUBAIDUTYFREECOM  YOUR  DOCTOR  YOUR  AQUA  BLUE  CAN  HELP  YOU  ORIGINAL  FILTER  STOP  SMOKING  ESTD  1931  FIFTH  NEW  YORK  SERIOUSLY  HARM  AND  OTHERS  AROUND  IFTH  AED  252  USD  7000,PARLIAMENT,"AQUA, BLUE, FILTER, ORIGINAL",,6
00PdP000001y1f6UAA_Image_Response_a0Z4H00000axbUNUAY,SMELL  CONTROL  MARLBORO  SMOKING  KILLS  VISTA  TROPICAL SPLASH  SS  ASAL  FRESH  SMOKE  SUNTROL  CONTAINS MENTHOL  SMA SEAL  SMELL  IN CAPSULES  FRESH  SMELL  CONTROL  PAPER  SMOKS CONTROL  2X  CONTAINS MENTHOL  SMART SEAL  SMELL  BREATH  IN CAPSULES  FRESH ZONE  CONTROL PAPER  SMELL CONTROL  SMOKE  SMELL  CONTROL  SMOKING  ARMBRO MARLBORO  VISTA  TROPICAL SPLASH  DDF  200S  TROPICAL  DDF  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  CONTAINS MENTHOL  IN CAPSULES  CONTAINS MENTHOL  IN CAPSULES  MARLBORO  BLOSSOM FUSION  SPLASH  CONTAINS  MENTHOL  CAPSULES  SMART  ZONE  MARLBORO  TROPICAL  SPLASH  AED  132  USD  3667  BLOSSOM  FUSION,MARLBORO,MENTHOL,,3
00P4H00001mOz7iUAC_Image_Response_a0Z4H00000axbUQUAY,TONS  SMOKING  MARLBORO  L  KILLS  DOUBLE ICE  3RD  CLA  SMOK  SMOKING  MARLBORO  KILLS  MARLBORO  DO  DOIBIE ICE  600  AEN 346  USD9611  WWWDUBARDUTYFREECOM  DOUBLE  ICE  346,MARLBORO,,,2
00PdP0000006pG5UAI_Image_Response_a0Z4H00000axbUJUAY,  PAR  2  P  OFFER  SMOKING  PARLIAMENT  ORIGINAL  SILVER BLUE  KILLS  SILVERBLUE  RECESSED FILTER  ORIGINAL  2 OFFER  SMOKING  PARLIAMENT  SERIOUSLY HARMS  AQUA BLUE  YOU AND OTHERS  SMOKING  ORIGINAL RECESSED FILTER  AROUND YOU  KILLS  2ND OFFER  SMOKING  PERLIAMENE  AQUA BLUE  ORIGINAL RECESSED FILTER  KILLS  PARLIAMENT  AQUA BLUE  400S  AED 263  USD 7306  WWWDUBAIDUTYFREECOM  TARLTAMEINI  OFFER  SILVER BLUE  2 OFFER  SILVER  BLUE  SERIOUSLY  HARMS  AQUA  YOU  AND  OTHERS  FILTER  AROUND  AED  263  USD  7306,PARLIAMENT,"AQUA, BLUE, FILTER, ORIGINAL, SILVER",,7
00PdP000000cJHpUAM_Image_Response_a0Z4H00000axbULUAY,SMOKING  100  KILLS  SELECTED PREMIUM TOBACCOB  SELE  DU  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  SELECTED PREMIUM TOBACCOB   A M A DI DU FU M  O    FAM  GLONE  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  SELECTED PREM  CARTONE  SMOKING  RMS  ERS  KILLS  OU  MARLBORO  RED  400S  AED 244  USD 6778  WWWDUBAIDUTYFREECOM  D OTHERS  ND YOU  SMOKING  HOKING  SERIOUSLY HARMS  YOU AND OTHERS  KILLS  AROUND YOU  SELECTED  PREMIUM  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  AED  244  USD  6778,MARLBORO,RED,,3
00P4H00001lmLbVUAU_Image_Response_a0Z4H00000axbUPUAY,ONS  MRIBERA  SMOKING  KILLS  TOUCH  CARTONS  MURIBURO  SMOKING  KILLS  TOUCH  CRAFTED  CROFTED SMELL FOR  ONE  MARLBORO  LESS  THE  SMA  SELECTED  TOUCH  TOBACCOS  SELEC  AUTHORITY OF PROT MINISTRY BRANDS SIDERS HANCH  KWE  BRA  CRAFT  CRAFTED FOR  SMART  1885 EMELL  MARLBORO  SEAL  FIAM FILTER TM  SELE  TOUCH  STED FINE TOP  MADE UNDER MUTHORITY FA PHILIP MORRIS BRANDS CART  ONS  SMOKING  MARLBORO  TOUCH  TOUCH  400S  AED 220  USD 6111  WWWDUBAIDUTYFREECOM  SMOKING  CRULTED FOR  LEAS EMELL  A  MARLB  KILLS  ARMS  MARTHORO  TOU  BELGUTED FINE TOBACCOS  THERSE  FOR  FILTER  UNDER  MORRIS  AED  220  USD  6111,"MARLBORO, PHILIP MORRIS","FILTER, ONE, TOUCH",,7
00P4H00001msvOAUAY_Image_Response_a0Z4H00000axbUOUAY,TEREA YELLOW  AED 144  USD 4000  IQOS  TEREA AMBER  AED 144  USD 4000  IQOS  TEREA  TEREA  YELLOW  YELLOW  WORKS ONLY WITH IQOS IL  WORKS ONLY WITH ICOS ILUMA  TEREA  TEREA  AMBER  AMBER  TEREA  WORKS ONLY WITH 1995 ILUMA  TEREA  WORKS ON Y WITH IQOS ILUMA  YELLOW  YELLOW  WORKS ONLY WITH IQOS  WORKS ONLY WITH ICOS ILUMA  TEREA  TEREA  AMBER  AMBER  WORKS ONLY WITH 100 ILUMA  WORKS ONLY WITH 1805 ILUMA  TEREA  TERE  YELLOW  YELLOW  WORKS ONLY WITH IQOS ILUMA  WORKS ONLY WITH ICOS  TEREA  TEREA  AMBER  WORKS ONLYWITH 100 ILUMA  WORKS ONLY WITH IQOS ILUMA  TEREA  TERE  YELLOW  YELLOW  WORKS ONLY WITH IDOSILUMA  WORKSONLY WITH IQ  DEREA  AED  144  USD  4000  ONLY WITH  WORKS  ICOS  ILUMA  ONLY  WITH  WORKSONLY,,AMBER,,1
00PdP000006BlubUAC_Image_Response_a0Z4H00000axbUPUAY,SMOKING  MS  ERS  MUNTHARO  KILLS  U  WHITE  THE HAM  MARLBOR  KUS  MARTBARN  SMOKING  SERIOUSLY HARM  YOU AND OTHERS  AROUND YOU  WHITE  SMOKING  G  MARSTHNEO  KILLS  MARLBORO  WHITE  400S  AED 244  USO 6778  SMOKING  KILLS  MARLBORO  SERIOUSLY  HARM  YOU  AND  OTHERS  AROUND  AED  244  USO  6778,MARLBORO,WHITE,,3
00PdP000006BDEfUAO_Image_Response_a0Z4H00000axbUNUAY,3385    O  8006  SMOKING  SERIOUSLY HARM  YOU AND OTHERS  AROUND YOU  FLAVOR MIX  MANHARU  SMOKING  KILLS  MARLBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  MARLBORO  FLAVOR MIX  200S  AED 132  USD 3667  WWWDUBAIDULYFREECOM  PIMM FILTER   QUIV RUSCII VOLA  FLIPTOP BOX  ROUND TASTE  CREFTED FOR  LESS SMELL  MANHBORO  SMOKING  SERIOUSLY HARMS  CRAFTED TO  YOU AND OTHERS  LESS GET  AROUND YOU  SELECTED FIN  MASTBORO  SMOKING  KILLS  SERIOUSLY  HARM  YOU  AND  OTHERS  AROUND  FLAVOR  MIX  HARMS  FLAVOR  MIX  AED  132  USD  3667  ROUND  TASTE  FOR  LESS  SELECTED  FIN,MARLBORO,"FILTER, MIX",,4
00PdP0000047bOoUAI_Image_Response_a0Z4H00000axbUMUAY,LA MER  SMOKE  SMELL  CONTROL  USE ONLY  MARLBORA  TECHNOLOGY  SMOKERS  GR ADULT  DIE  YOUNGER  VISTA  FOREST MIST  TVS  MARTH  SMOKE SMELL CONTROL  TECHNOLOGY  SMOKING  KILLE  MARLBORO  FOREST MIST  200S  AED 116  USD 3222  NDER  WWWDUBAIDUTYFREECOM  NE IN ANY FORM TO MINORS  18  MARIBORO  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  VISTA  MER  FOREST  MIST  FOREST  MIST  AED  116  USD  3222  ANY  FORM  MINORS  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND,MARLBORO,,,2
00PdP000003m7lVUAQ_Image_Response_a0Z4H00000axbUSUAY,LM  SMOKIN  SERIOUSLY H  YOU AND OT  FINE TOBACCOS  AROUND YO  FINELY CUT  LOM  3  CARTONS  LM  SMOKIN  KILLS  FINE TOBACCOS  FINELY CUT  LM 3 CARTONS  IM  SMOKING  SERIOUSLY HARMS  LM   OTHERS  CCOS  RED  A  CUT  UND YOU  EM  600S  AED 273  USD 7583  WWWDUBAIDUTYFREECOM  LM  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  FINE TOBACCOS  FINELV  SERIOUSLY  YOU  AND  FINE  TOBACCOS  AROUND  FINELY  HARMS  UND  AED  273  USD  7583  OTHERS,LM,RED,,3
00PdP000006BY6BUAW_Image_Response_a0Z4H00000axbUKUAY,ONS  SMOKING  SERIOUSLY HARMS  WILL  YOU AND OTHERS  AROUND YOU  SELECTED PREMIUM TOBACCOS  TONS  CARTONS  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  ECTED  AROUND YOU  SELECTED REMIUM TOBACCOS  LU  SMOKING  DD  KILLS  MIUM T  SELECTEDP  MARLBORO  RED  400S  AED 244  USD 6778  WWWDUBAIDUTYFREECOM  KING  SMOKING  Y HARMS  KILLS  D OTHERS  MUNTHURM  PROGRAM  ND YOU  BELECTED  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  SELECTED  PREMIUM  TOBACCOS  REMIUM  MIUM  AED  244  USD  6778,MARLBORO,RED,,3
00PdP0000021vzFUAQ_Image_Response_a0Z4H00000axbUSUAY,P  PARLIAMENT  ORIGINAL RECESSED FILTER  P  PLATINUM  RLIAMENTI  ESTD 1931  FIFTH AVENUE  NE  YOGU  PLATINUM  SMOKING  KILLS  SMOKING  CAN CAUSE  A SLOW AND  PARLIAMENT  DEA  PLATINUM BLUE  200S  AED 139  USD 3861  WWWDUBAIDUTYFREECOM  PARLIAMENT  PARLIAMENT  OKING  SMOKING  RMS  LOUSLY  TU  AND YOU  AROUND  ORIGINAL  FILTER  ESTD  1931  FIFTH  AVENUE  CAN  CAUSE  SLOW  AND  BLUE  AED  139  USD  3861  YOU,PARLIAMENT,"BLUE, FILTER, ORIGINAL, PLATINUM",,6
00P4H00001mP9x7UAC_Image_Response_a0Z4H00000axbUPUAY,USD  PHIIL MOIE  PIIILP MORRIS  TO F3  PHILIP MORRIS  UP MORRIS PHILIP MORRIS PHILIP MORRIS PHILIP MORRIS PHILIP MORRIS PHILIP  LIP MORRIS PHILIP MORRIS PHILIP MOD  UP MORRIS PHILIP MORRIS PHIUP  PM  ILIP MORRIS PHILIP MORRIS PHILIP MO  JP MORRIS PHILIP MORRIS PHILIP  HILIP MORRIS PHILIP MORRIS PHIUP MO   VENTEVIDERVICI  RIP MORRIS PHILIP MORRIS PHILIP A  HIUP MORE  TLP M  PHILIP MOR  PHILIP MORE  PHILIP MORRIS  MI  DIP MO  PHILIP MORE  THE MO  PHILIP MORRIS PHILIP MORRIS PHILIP MORRIS PHILIP MORRIS PHILIPMORRIS PHIUP MOR  SMOKING SERIOUSLY HARMS YOU  AND OTHERS AROUND YOU  LLHD  PHILIP MORRIS PHILIP MORRIS PHILIP MOR    MORRIS  PHILIP  MORE  MOR  PHILIPMORRIS  SMOKING  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND,PHILIP MORRIS,,,2
00P4H00001nIyhiUAC_Image_Response_a0Z4H00000axbUPUAY,TEREA  YELLOW  200S  AED 150  USD 4167  WWWDUBAIDUTYFREECOM  TEREA  EREAL  YELLOW  ELLOW  WORKS ONLY WITH KOOL  WORKS PNLY WITH 1006 ILUMA  TRE  EREA  VELLO  YELLOW  ONLY WITH ADIDAS YOU  GOING WITH COS ILUMA  TERE  OTEREA  WITH AND  GRIPS MITH CC ILUMA  TERE  JEREA  NAME AM THE  MOTOR 97 ILLIUMA  GARA  TERI  AED  150  USD  4167  WORKS  ONLY  WITH  ILUMA,,,,0
00P4H00001msvJsUAI_Image_Response_a0Z4H00000axbUMUAY,UP  BLEN UN YOUR AVOURITE  PRODUCTS COLLECT THEM  WHEN WILL NAW  DD  SMOKE  SMELL  CONTROL  MARTBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  VISTA  TROPICAL SPLASH  SMOKE  SMELL  CONTROL  MARLBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  VISTA  TROPICAL SPLASH  SMOKE  CONTAINS MENTHOL  EMATION  SANTROL  IN CAPSULES  FRESH ZONE  BREATH  SMELL  CONTROL PAPER  GLOR SMELL CONTROL  SMOKE  SMELL  CONTROL  MARLBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  TROPICALS  MARLBORO VISTA  TROPICAL SPLASH  200S  AED 127  USD 3528  WWWDUBAIDUTYFREECOM  YOUR  THEM  WILL  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  TROPICAL  SPLASH  CONTAINS  MENTHOL  CAPSULES  FRESH  ZONE  MARLBORO  TROPICAL  SPLASH  AED  127  USD  3528,MARLBORO,MENTHOL,,3
00P4H00001mR2leUAC_Image_Response_a0Z4H00000axbUKUAY,M    SMOKIN  KILLS  SELECTED PREMIUM TOBACCOS  3R  MAN  SMOK  KILLS  MARLBORO  RED  600S  AED 335  UCD  SELECTED  PREMIUM  TOBACCOS  AED  335,MARLBORO,RED,,3
00P4H00001lmKizUAE_Image_Response_a0Z4H00000axbUMUAY,MARLBORO  SEAL  SILVER BLUE  MANHWAM  SMOKING  KILLS  WATER  SILVER BLUE  FLOR  MARLBORO  SMART SEAL  BEAUTY  KITE  SILVER BLUE  MARLBORO  SMOKING  KILLS  MARLBORO  SILVER BLUE  SILVER BLUE  200S  AED 127  USD 3528  WWWDUBARDUTYFREECOM  BLUE  SILVER  SMART  SEAL  SILVER  BLUE  AED  127  USD  3528,MARLBORO,"BLUE, SILVER",,4
00P4H00001lmFGtUAM_Image_Response_a0Z4H00000axbUNUAY,SMOKING  KILLS  M  MARTBORO  TOUCH  MARLBORO  F  SMOKING  MARTBORO  CHILD  SERIOUSLY HARMS  DON  YOU AND OTHERS  SUPREME  AROUND YOU  THEM  PHILIP MORRIS  TOUCH  YOUR  MARLBORO  PHILIP MORRIS  SUPREME  MARTHURA  SMOKING  SERIOUSLY HARMS  0202002  YOU AND OTHERS  AROUND YOU  MAR  HILY  TOUCH  T  SUPR  CRAFTED SMELL FOR  SSTM  MARLBORO  CRAFTED FOR  LESS  LESS  SMELL  FIRM FILTER  SELECTED FINE TOBACCOS  SELECTED FINE TO  NEUCHATE  MARTBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  TOUCH  T  MARLBORO  TOUCH  200S  DDF  AED 118  USD 3278  WWWDUBAIDUTYFREECOM  S  CRAFTED FOR  G  1008 SMELL  SELECTED  OU  CARBON  TAR 4 MG  NICOTINE 03 MG  MONOXIDE 5 MG  MORNAL  FOR DUTY FREE SALE ONLY  TOUCH  MARIB  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  PHILIP  MORRIS  CRAFTED  FOR  FIRM  FILTER  FINE  TOBACCOS  AED  118  USD  3278  NICOTINE  MONOXIDE  5 MG,"MARLBORO, PHILIP MORRIS","FILTER, SUPREME, TOUCH",,7
00P4H00001mtFDRUA2_Image_Response_a0Z4H00000axbUQUAY,MARTHORD  MARLBORO  G  MARLBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  WHITE  SMOKING  KILLS  MARLBORO  WHITE  400S  AED 233  USD 6472  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  AED  233  USD  6472,MARLBORO,WHITE,,3
00PdP000003lazHUAQ_Image_Response_a0Z4H00000axbUPUAY,MARCHORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  VISTA  BLOSSOM FUSION  MARTBORO  SMOKING  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  VISTA  BLOSSOM FUSION  SMOKING  MARLBORO  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  VISTA  SSOM FUSION  MARLBORO  SHUFFLE  200S  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  YOU  DOUBLE MIX  3  SMOKING  LE  SERIOUSLY  M  HARMS  MARTHAND  6  YOU AND  OTHERS  A   AROUND  IN  O  YOU  DOUBLE  SMOKING  AND  BLOSSOM  FUSION  AED  132  USD  3667  MIX,MARLBORO,"MIX, SHUFFLE",,4
00P4H00001mt93NUAQ_Image_Response_a0Z4H00000axbULUAY,TEREA SIENNA  AED 144  USD 4000  TEREA  TEREA  SIENNA  WORKSONSWITH CASH LUMA  WORKS  TEREA  TEREA  SIENNA  SIENNA  WORKS  WORKS ONLY WITH ICOPILIAMA  TEREA BRONZE  TEREA  TEREA  SIENNA  SIESNE  WORKS ON LUMA  WORKS ONLYWITH 1905 ILUMA  AED 144  USD 4000  IQOS  TEREA  TEREA  SIENNA  SIENNA  WORKSONMEWITH IQOS LUMA  WORKS ONLY WITH 100S ILUMA  LE RE  REA  BRONZ  NZE  WORKS ONLY WITH ICO KUMA  IDOBILUMA  TEREA  TEREA  SIENNA  SIENNA  WORKS ONLY WITH IDOSILUMA  WORKS ONLY WITH IDOSLUMA  TEREA  A  BRONZ  WORKS ONLY WITH  GOS ILUMA  ILUMA  TEREA  TEREA  SIENNA  SIENNA  WORKS ONLY WITH  WORKS ONLY WITH ICOS ILUMA  TEDEA  AED  144  USD  4000  LUMA  BRONZE  WITH  ONLY WITH  ONLY,,,,0
00P4H00001ll5dYUAQ_Image_Response_a0Z4H00000axbUKUAY,P S  P  PARLIAMENT  RLIAMENT  ORIGINAL RECESSED FILTER  GINAL RECESSED FILTER  PARLIAMENT  SILVER BLUE  PLATINUM  PLATINUM  ESTD 1931  FIFTH AVENUE  NEW  YORK  ESTD  1931  YOUR DOCTOR  FIFTH AVENUE  NEW YORK  SMOKING  OR YOUR  ERIOUSLY HARMS  YOU AND OTHERS  PHARMACIST  SMOKING  TAR 1 MG  AROUND YOU  NICOTINA 01  CAN HELP YOU  CARBON  MOMOSIDE  PARLIAMENT  MOKING  PARLIAMENT  SILVER BLUE  PLATINUM BLUE  200S  200S  AED 134  USD 3722  AED 134  USD 3722  WWWDUBAIDUTYFREECOM  CARIONS  299  KIIIS  FINE TOBACCOR  WWWDUBAIDUTYFREECOM  FINELY CUT  ILLM 3 CARTONS  LM  QUALIT  L  ORIGINAL  FILTER  GINAL  SILVER  BLUE  FIFTH  AVENUE  NEW  YORK  YOUR  DOCTOR  AVENUE   YOUR  ERIOUSLY  HARMS  YOU  AND  OTHERS  TAR  AROUND  CAN  HELP  AED  134  USD  3722  FINELY  CUT  CARTONS,"LM, PARLIAMENT","BLUE, FILTER, ORIGINAL, PLATINUM, SILVER",,9
00PdP0000006GjgUAE_Image_Response_a0Z4H00000axbUPUAY,TEREA AMBER  AED 150  USD 4167  IQOS  TEREA  EREA  AMBER  AMBER  WORKS ONLY WITH 1995 ILUMA  WORKS ONLY WITH  REA  TEREA   AMBER  LAMBER  WORKSONIYWITH IQOB ILUMA  WORKS ONLY WITH 1993 ILUMA  TEREA  EREA  AMBER  AMBER  WORKS ANTHWITH AGS ILUMA  WORKS ONLY WITH DOS ILUMA  TEREA  APP WITH QUO SHOW    AED  150  USD  4167  ONLY  WITH  WORKS  ILUMA  DOS,,AMBER,,1
00PdP0000021ohdUAA_Image_Response_a0Z4H00000axbUNUAY,TEREA  SIENNA  200S  AED 150  USD 4167  E  II  WWWDUBAIDUTYFREECOM  TEREA  SIENNA  TEREA  WORKS ONLY WITH INDIA ILUMA  SIENNA  WORKS ONLY WITH 1205 ILLIMA  TEREA  TEREAF  SIENNA  JUNISIENNA  WORKS ONLY WITH  WORKS ONLYWITH  IS ONLY WITH  TEREA  SIENNA  WORKS WITH  HAVE  HUM  THE REAL  TEREA  EA  IVE  IVE  MA  AA  P  P    EREA  TEREA  I  TEREA  AED  150  USD  4167  WORKS  ONLY WITH  ILUMA  ONLY,,,,0
00PdP000004kgoMUAQ_Image_Response_a0Z4H00000axbUSUAY,USLY HARMS  MKLTAMEINT  SERIOUSLY HARMS  SILVER BLUE  YOU AND OTHERS  AND OTHERS  ORIGINAL RECESSED FILTER  AROUND YOU  UND YOU  ESTD 1931  FIFTH AVENUE NEW YORK  2006  OFFER  SMOKING  OKING  PARLEMENT  SILVERBLUE  KILLS  KILLS  ORIG AL RECESSED  ESTD 1931  FIFTH AVENUE NEW YORK  SMOKING  KING  HARMS  SERIOUSLY HARMS  PARLIAMENT  YOU AND OTHERS  OTHERS  BLOSSOM BREEZE  AROUND YOU  D YOU  SMOKE SMELL CONTROL  TECHN O L O G Y  P  SMOKING  OKING  PARLIAMENT  MARLBORO  MIX BLOSSOM BREEZE  200S  BLOSSOM B  AED 126  USD 3500  SUPER SLI  WWWDIBBARDUTYFREECOM  OFFER  OFFER  TAKLTAMEIVT  SILVER BLUE  INO  2 OFFER  SMOKING  USLY  SERIOUSLY  SILVER  BLUE  YOU  AND  ORIGINAL  FILTER  AROUND  UND  ESTD  1931  FIFTH  AVENUE  NEW  YORK  ORIG  NEW  BLOSSOM  BREEZE  SMOKE  SMELL  CONTROL  MIX  AED  126  USD  3500  SUPER  SLI,"MARLBORO, PARLIAMENT","BLUE, FILTER, MIX, ORIGINAL, SILVER, SUPER",,10
00PdP000000n3OEUAY_Image_Response_a0Z4H00000axbUJUAY,SMOKE  SMELL  CONTROL  SMOKING  TIBORO  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  VISTA  TROPICAL SPLASH  SMOKE  SMELL  CONTROL  SMOKING  ARMORO  MARLBORO  TROPICAL SPLASH  DDF  200S  VISTA  TROPICAL SPLASH  AED 132  USD 3667  WWWDUBAIDUTYFREECOM  SMOKING  MARLBORO  KILLS  SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  TROPICAL  SPLASH  TROPICAL  SPLASH  AED  132  USD  3667,MARLBORO,,,2
00PdP0000047ybRUAQ_Image_Response_a0Z4H00000axbUSUAY,SMOKING  G  ARMS  IS HIGHLY  HERS  ADDICTIVE  YOU  DONT START  SILVER BLUE  MARHBRO  II  IBORO  SMOKING  HBORO  MON  MARLBORO  SILVER BLUE  MA  200  SIL  AED 128  USD 3556  WWWDUBAIDUTYFREECOM  SMOKING REDUCES  THE RISK OF  FATAL HEART AND  MARLBORO  NG  LUNG DISEASES  SILVER BLUE  HARMS  OTHERS  YOU  MARLBORO  SMOKING  KILLS  SEAL ART  SILVER BLUE  MARLBORO  SMAR SEAL  SILVER BLUE  MARLBORO  SMOKING  RMS  SERIOUSLY HARMS  ERS  YOU AND OTHERS  OU  AROUND YOU  SILVER BLUE  KING  HIGHLY  DONT  START  SILVER  BLUE  SILVER  BLUE  AED  128  USD  3556  SMOKING  REDUCES  THE  RISK  FATAL  HEART  AND  LUNG  DISEASES  SEAL  SEAL  SERIOUSLY  AROUND,MARLBORO,"BLUE, SILVER",,4
00P4H00001mQ4owUAC_Image_Response_a0Z4H00000axbUKUAY,SMOKING     WILLIE  CARTONS  1  11  SMOKING  I  MERINOVA  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  BEEN  IM  GOLD    FR    A  NO  SMOKING  I  G  SMART  SEAL  MARIOURO  KILLS  GOLD  HARTHORA CARTONS  THE  SMOKING  ADIDAS  SERIOUSLY HARMS  YOU AND OTHERS  AROUND YOU  GOLD  2  MARLBORN  SMOKING  KILLS  MARLBORO  GOLD  400S  DD  AED 233  USD 6472  WWWDUBAIDUTYFREECOM  WE    SERIOUSLY  HARMS  YOU  AND  OTHERS  AROUND  AED  233  USD  6472,MARLBORO,GOLD,,3
